Date,Time,Software,Action,Version,ID,Denial Message
not_provided,13:45:15,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,13:49:23,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,13:49:23,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
not_provided,13:49:28,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,13:49:28,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
not_provided,13:49:29,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,13:59:07,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,14:00:28,(ARCGIS),OUT:,"Editor",rzhang@SGH227R9P3,
not_provided,14:00:29,(ARCGIS),OUT:,"VBA",rzhang@SGH227R9P3,
not_provided,14:00:29,(ARCGIS),UNSUPPORTED:,"Tracking",rzhang@SGH227R9P3,License server system does not support this feature. ,
not_provided,14:01:12,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,14:01:17,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,14:01:25,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,14:01:29,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,14:01:29,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,14:01:30,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:01:30,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,14:01:30,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,14:01:31,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:01:39,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,14:01:39,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,14:01:41,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,14:01:41,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,14:01:57,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:02:16,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:05:27,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:08:15,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:09:39,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:09:39,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:09:44,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:09:48,(ARCGIS),IN:,"Viewer",nperrie@5CG44804CX,
not_provided,14:10:39,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:10:42,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:10:48,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:11:16,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:12:44,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:13:29,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:14:50,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:15:54,(ARCGIS),OUT:,"Editor",asawant@SGH227R9PF,
not_provided,14:15:57,(ARCGIS),OUT:,"VBA",asawant@SGH227R9PF,
not_provided,14:16:05,(ARCGIS),OUT:,"Editor",asawant@SGH227R9PF,
not_provided,14:17:26,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:17:28,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:17:28,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:17:28,(ARCGIS),IN:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:23:48,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,14:23:50,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:24:44,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:24:46,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:24:51,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:24:52,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:24:52,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:24:53,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:25:16,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:26:12,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:28:14,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:28:14,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:28:14,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:28:14,(ARCGIS),IN:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:28:29,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,14:29:03,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:34:55,(ARCGIS),IN:,"Editor",asawant@SGH227R9PF,
not_provided,14:34:56,(ARCGIS),IN:,"VBA",asawant@SGH227R9PF,
not_provided,14:34:56,(ARCGIS),IN:,"Editor",asawant@SGH227R9PF,
not_provided,14:35:26,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:35:27,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:35:27,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:40:58,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:41:23,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:42:16,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:42:18,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:42:24,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:42:38,(ARCGIS),IN:,"VBA",mcuevas@SGH227R9P8,
not_provided,14:42:38,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,14:43:40,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:45:24,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:46:58,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:47:42,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,14:48:43,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:49:44,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,14:49:53,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:49:54,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:49:54,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:49:54,(ARCGIS),IN:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:49:58,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:50:52,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
not_provided,14:50:54,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
not_provided,14:51:00,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
not_provided,14:51:29,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:51:48,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:52:24,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:52:58,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:54:10,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,14:57:27,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,14:57:54,(ARCGIS),IN:,"VBA",cbroadbe@SGH448T6H1,
not_provided,14:57:54,(ARCGIS),IN:,"Viewer",cbroadbe@SGH448T6H1,
not_provided,15:00:36,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:00:51,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:03:16,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:03:56,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:03:59,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:04:13,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:04:26,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:05:09,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:05:16,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:07:15,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:07:54,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:09:08,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:09:32,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:10:12,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:10:47,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:11:13,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:11:28,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:11:39,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:11:42,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:11:46,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:12:07,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:12:07,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:12:14,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:12:14,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:12:27,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:12:45,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:12:56,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:13:00,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:13:08,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:13:35,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:14:43,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:14:43,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:14:45,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:15:34,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:15:34,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:15:42,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:15:56,(ARCGIS),OUT:,"Viewer",nperrie@5CG44804CX,
not_provided,15:17:13,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:17:40,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:18:04,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:18:05,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:18:05,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:18:12,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:18:13,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:18:14,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:20:55,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:22:36,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:22:36,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:22:42,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:22:42,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:22:43,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:22:45,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:23:03,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:23:08,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:23:16,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:23:43,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:24:04,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:24:05,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:24:05,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:28:08,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:28:47,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:29:33,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:30:41,(ARCGIS),IN:,"Editor",asawant@SGH227R9PF,
not_provided,15:31:42,(ARCGIS),DENIED:,"ARC/INFO",rvrooyen@SGH227R9PD,Licensed number of users already reached. ,
not_provided,15:31:42,(ARCGIS),DENIED:,"ARC/INFO",rvrooyen@SGH227R9PD,Licensed number of users already reached. ,
not_provided,15:31:42,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:32:07,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:32:07,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:32:09,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:33:16,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:33:18,(ARCGIS),DENIED:,"ARC/INFO",rvrooyen@SGH227R9PD,Licensed number of users already reached. ,
not_provided,15:33:18,(ARCGIS),DENIED:,"ARC/INFO",rvrooyen@SGH227R9PD,Licensed number of users already reached. ,
not_provided,15:33:18,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:33:47,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:37:55,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:37:55,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:38:02,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:38:02,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:38:03,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:38:17,(ARCGIS),IN:,"VBA",asawant@SGH227R9PF,
not_provided,15:38:17,(ARCGIS),IN:,"Editor",asawant@SGH227R9PF,
not_provided,15:38:17,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:38:17,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:38:33,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:38:35,(ARCGIS),IN:,"VBA",mcuevas@SGH227R9P8,
not_provided,15:38:35,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:38:39,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:38:39,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:38:40,(ARCGIS),IN:,"VBA",mcuevas@SGH227R9P8,
not_provided,15:38:40,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:38:40,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:38:43,(ARCGIS),IN:,"VBA",mcuevas@SGH227R9P8,
not_provided,15:38:43,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:38:47,(ARCGIS),IN:,"VBA",mcuevas@SGH227R9P8,
not_provided,15:38:47,(ARCGIS),IN:,"ARC/INFO",mcuevas@SGH227R9P8,
not_provided,15:42:28,(ARCGIS),OUT:,"ARC/INFO",rvrooyen@SGH227R9PD,
not_provided,15:44:47,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:44:47,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:44:51,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:44:51,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:44:52,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:44:53,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:44:57,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
not_provided,15:45:04,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:45:04,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:45:05,(ARCGIS),OUT:,"Viewer",rzhang@SGH227R9P3,
not_provided,15:45:05,(ARCGIS),IN:,"Viewer",rzhang@SGH227R9P3,
not_provided,15:45:21,(ARCGIS),UNSUPPORTED:,"Tracking",asawant@SGH227R9PF,License server system does not support this feature. ,
not_provided,15:51:04,(ARCGIS),DENIED:,"ARC/INFO",mcuevas@SGH227R9P8,Licensed number of users already reached. ,
not_provided,15:51:04,(ARCGIS),DENIED:,"ARC/INFO",mcuevas@SGH227R9P8,Licensed number of users already reached. ,
not_provided,15:51:52,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:51:53,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:51:54,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
not_provided,15:51:56,(ARCGIS),OUT:,"Editor",mcuevas@SGH227R9P8,
not_provided,15:51:56,(ARCGIS),OUT:,"VBA",mcuevas@SGH227R9P8,
not_provided,15:51:59,(ARCGIS),UNSUPPORTED:,"Tracking",mcuevas@SGH227R9P8,License server system does not support this feature. ,
not_provided,15:51:59,(ARCGIS),OUT:,"Editor",mcuevas@SGH227R9P8,
not_provided,15:52:36,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
not_provided,15:52:39,(ARCGIS),IN:,"VBA",snaidoo@SGH227R9PB,
not_provided,15:52:39,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
not_provided,15:52:40,(ARCGIS),IN:,"ARC/INFO",rvrooyen@SGH227R9PD,
not_provided,15:52:46,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:52:46,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:52:47,(ARCGIS),OUT:,"ARC/INFO",rvrooyen@SGH227R9PD,
not_provided,15:57:11,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
not_provided,15:57:11,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
not_provided,15:57:12,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
