Date,Time,Software,Action,Version,ID,Denial Message
09/10/15,9:20:19,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:20:19,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:21:29,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
09/10/15,9:25:24,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,9:25:40,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:25:44,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:25:48,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:25:48,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:25:53,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:25:56,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:26:04,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:26:25,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:26:25,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:26:25,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:30:25,(ARCGIS),OUT:,"Viewer",smoodley@SGH227R9P2,
09/10/15,9:30:25,(ARCGIS),IN:,"Viewer",smoodley@SGH227R9P2,
09/10/15,9:30:33,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:30:37,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:30:45,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:31:14,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,9:31:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:31:53,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:31:53,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:32:08,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:32:11,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:32:15,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:32:15,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:37:35,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:37:39,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:37:48,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:39:36,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:39:36,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:39:36,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:41:08,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:41:11,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:41:15,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,9:41:15,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,9:49:12,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:51:09,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:51:12,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,9:51:20,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,9:52:22,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,9:52:45,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:56:07,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:58:35,(ARCGIS),IN:,"Editor",RZhang@SGH227R9P3,
09/10/15,9:58:44,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,9:59:49,(ARCGIS),IN:,"Editor",smoodley@SGH227R9P2,
09/10/15,10:02:06,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:02:57,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:24:49,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:26:48,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,10:26:48,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,10:26:48,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,10:28:32,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
09/10/15,10:28:46,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:29:09,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:29:09,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,10:29:17,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:29:17,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,10:31:27,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:32:14,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:34:08,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:34:16,(ARCGIS),UNSUPPORTED:,"Tracking",smoodley@SGH227R9P2,License server system does not support this feature. ,
09/10/15,10:34:21,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:34:39,(ARCGIS),IN:,"VBA",ralmeida@SGH402P41Y,
09/10/15,10:34:39,(ARCGIS),IN:,"Editor",ralmeida@SGH402P41Y,
09/10/15,10:36:05,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:36:08,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,10:36:16,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:36:47,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:36:47,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:36:47,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:36:47,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:36:57,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:37:42,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:37:45,(ARCGIS),OUT:,"VBA",pshih@SGH227R9P9,
09/10/15,10:38:17,(ARCGIS),OUT:,"Editor",pshih@SGH227R9P9,
09/10/15,10:41:12,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:47:25,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,10:47:28,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,10:49:12,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:49:12,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:49:12,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:49:12,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:49:23,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:51:08,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:52:16,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,10:52:25,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:52:25,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,10:52:25,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:52:25,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:52:37,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,10:53:07,(ARCGIS),UNSUPPORTED:,"Tracking",RZhang@SGH227R9P3,License server system does not support this feature. ,
09/10/15,10:54:41,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,10:55:49,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,10:56:45,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,10:57:25,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,10:57:32,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,10:57:56,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,10:58:21,(ARCGIS),IN:,"VBA",ctapp@AUD23904Y1,
09/10/15,10:58:21,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,10:58:22,(ARCGIS),IN:,"VBA",ctapp@AUD23904Y1,
09/10/15,10:58:22,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,11:01:53,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:01:55,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:01:56,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:04:17,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,11:04:18,(ARCGIS),IN:,"VBA",pshih@SGH227R9P9,
09/10/15,11:04:18,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,11:05:26,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,11:07:29,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,11:07:29,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,11:08:00,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,11:08:12,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,11:08:14,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,11:10:08,(ARCGIS),UNSUPPORTED:,"StandardEngine",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,11:10:08,(ARCGIS),UNSUPPORTED:,"GDBEdit",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,11:10:08,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:10:08,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:10:19,(ARCGIS),OUT:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:10:46,(ARCGIS),IN:,"Viewer",pshih@SGH227R9P9,
09/10/15,11:11:13,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,11:13:59,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,11:14:01,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,11:14:11,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,11:14:11,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,11:14:12,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,11:14:13,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,11:17:20,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,11:17:23,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,11:17:34,(ARCGIS),UNSUPPORTED:,"Tracking",pshih@SGH227R9P9,License server system does not support this feature. ,
09/10/15,11:18:21,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,11:22:16,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,11:27:46,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,11:43:36,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,11:43:36,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,11:43:37,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,11:56:45,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,11:56:45,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,12:38:28,(ARCGIS),IN:,"Editor",pshih@SGH227R9P9,
09/10/15,12:58:00,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,12:58:00,(ARCGIS),IN:,"Publisher",mpatel1@SGH227R9P6,
09/10/15,13:10:47,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,13:10:51,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,13:11:18,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,13:15:07,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,13:24:20,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,13:24:24,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,13:24:41,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,13:25:00,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,13:25:14,(ARCGIS),OUT:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,13:25:22,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,13:26:07,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,13:26:29,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,13:27:22,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,13:27:36,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,13:27:59,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,13:28:18,(ARCGIS),UNSUPPORTED:,"Tracking",rvrooyen@SGH227R9PD,License server system does not support this feature. ,
09/10/15,13:35:11,(ARCGIS),IN:,"VBA",ralmeida@SGH402P41Y,
09/10/15,13:35:11,(ARCGIS),IN:,"Editor",ralmeida@SGH402P41Y,
09/10/15,13:43:50,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,13:43:51,(ARCGIS),IN:,"VBA",rvrooyen@SGH227R9PD,
09/10/15,13:43:51,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,13:49:24,(ARCGIS),OUT:,"ARC/INFO",rvrooyen@SGH227R9PD,
09/10/15,13:50:03,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,13:51:29,(ARCGIS),IN:,"ARC/INFO",rvrooyen@SGH227R9PD,
09/10/15,13:51:31,(ARCGIS),OUT:,"ARC/INFO",rvrooyen@SGH227R9PD,
09/10/15,13:52:11,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,13:52:15,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,13:56:53,(ARCGIS),OUT:,"Viewer",ralmeida@SGH402P41Y,
09/10/15,13:56:53,(ARCGIS),IN:,"Viewer",ralmeida@SGH402P41Y,
09/10/15,14:19:23,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,14:26:24,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,14:26:25,(ARCGIS),IN:,"VBA",ctapp@AUD23904Y1,
09/10/15,14:26:25,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,14:26:37,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
09/10/15,14:26:37,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,14:26:37,(ARCGIS),IN:,"Publisher",mpatel1@SGH227R9P6,
09/10/15,14:29:02,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,14:29:02,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,14:29:03,(ARCGIS),OUT:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,14:29:05,(ARCGIS),IN:,"Editor",rvrooyen@SGH227R9PD,
09/10/15,14:35:17,(ARCGIS),IN:,"VBA",ctapp@AUD23904Y1,
09/10/15,14:35:17,(ARCGIS),IN:,"Editor",ctapp@AUD23904Y1,
09/10/15,14:40:19,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,14:40:20,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
09/10/15,14:40:20,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,14:42:42,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
09/10/15,14:42:42,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,14:42:55,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,14:42:57,(ARCGIS),OUT:,"VBA",ctapp@AUD23904Y1,
09/10/15,14:43:07,(ARCGIS),OUT:,"Editor",ctapp@AUD23904Y1,
09/10/15,14:51:15,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,14:51:16,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
09/10/15,14:51:16,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,14:55:05,(ARCGIS),IN:,"VBA",mpatel1@SGH227R9P6,
09/10/15,14:55:05,(ARCGIS),IN:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,14:59:46,(ARCGIS),OUT:,"Editor",ralmeida@SGH402P41Y,
09/10/15,14:59:50,(ARCGIS),OUT:,"VBA",ralmeida@SGH402P41Y,
09/10/15,15:00:18,(ARCGIS),UNSUPPORTED:,"Tracking",ralmeida@SGH402P41Y,License server system does not support this feature. ,
09/10/15,15:07:07,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,15:07:11,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
09/10/15,15:07:12,(ARCGIS),OUT:,"Publisher",mpatel1@SGH227R9P6,
09/10/15,15:07:18,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,15:08:00,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,15:14:40,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:14:40,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:14:40,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:15:09,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:15:48,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:15:48,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:15:48,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:15:58,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:16:10,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:16:10,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:16:10,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:17:09,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:19:52,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:19:52,(ARCGIS),OUT:,"VBA",snaidoo@SGH227R9PB,
09/10/15,15:19:53,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:19:53,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:19:53,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:19:56,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:19:58,(ARCGIS),UNSUPPORTED:,"Tracking",snaidoo@SGH227R9PB,License server system does not support this feature. ,
09/10/15,15:20:12,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:20:40,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:20:40,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:20:40,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:21:08,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:21:11,(ARCGIS),OUT:,"ARC/INFO",mpatel1@SGH227R9P6,
09/10/15,15:21:11,(ARCGIS),OUT:,"VBA",mpatel1@SGH227R9P6,
09/10/15,15:21:12,(ARCGIS),UNSUPPORTED:,"Tracking",mpatel1@SGH227R9P6,License server system does not support this feature. ,
09/10/15,15:22:16,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:22:16,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:22:16,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:23:27,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:23:43,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:23:43,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:23:43,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:24:07,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:24:07,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:24:07,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:25:22,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:25:25,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:27:03,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:27:05,(ARCGIS),IN:,"VBA",snaidoo@SGH227R9PB,
09/10/15,15:27:05,(ARCGIS),IN:,"Editor",snaidoo@SGH227R9PB,
09/10/15,15:27:09,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:27:09,(ARCGIS),DENIED:,"ARC/INFO",snaidoo@SGH227R9PB,Licensed number of users already reached. ,
09/10/15,15:27:09,(ARCGIS),OUT:,"Editor",snaidoo@SGH227R9PB,
